,total_received_power,mean_arrival_time,spread_delay,paths_number,1_srcvdpower,1_phase,1_arrival_time,1_arrival_angle1,1_arrival_angle2,1_departure_angle1,1_departure_angle2,1_interactions_list,1_interactions,1_n_interactions,Tx_coordinates,Rx_coordinates,2_srcvdpower,2_phase,2_arrival_time,2_arrival_angle1,2_arrival_angle2,2_departure_angle1,2_departure_angle2,2_interactions_list,2_interactions,2_n_interactions,3_srcvdpower,3_phase,3_arrival_time,3_arrival_angle1,3_arrival_angle2,3_departure_angle1,3_departure_angle2,3_interactions_list,3_interactions,3_n_interactions,4_srcvdpower,4_phase,4_arrival_time,4_arrival_angle1,4_arrival_angle2,4_departure_angle1,4_departure_angle2,4_interactions_list,4_interactions,4_n_interactions,5_srcvdpower,5_phase,5_arrival_time,5_arrival_angle1,5_arrival_angle2,5_departure_angle1,5_departure_angle2,5_interactions_list,5_interactions,5_n_interactions,6_srcvdpower,6_phase,6_arrival_time,6_arrival_angle1,6_arrival_angle2,6_departure_angle1,6_departure_angle2,6_interactions_list,6_interactions,6_n_interactions,7_srcvdpower,7_phase,7_arrival_time,7_arrival_angle1,7_arrival_angle2,7_departure_angle1,7_departure_angle2,7_interactions_list,7_interactions,7_n_interactions,8_srcvdpower,8_phase,8_arrival_time,8_arrival_angle1,8_arrival_angle2,8_departure_angle1,8_departure_angle2,8_interactions_list,8_interactions,8_n_interactions,9_srcvdpower,9_phase,9_arrival_time,9_arrival_angle1,9_arrival_angle2,9_departure_angle1,9_departure_angle2,9_interactions_list,9_interactions,9_n_interactions,10_srcvdpower,10_phase,10_arrival_time,10_arrival_angle1,10_arrival_angle2,10_departure_angle1,10_departure_angle2,10_interactions_list,10_interactions,10_n_interactions,11_srcvdpower,11_phase,11_arrival_time,11_arrival_angle1,11_arrival_angle2,11_departure_angle1,11_departure_angle2,11_interactions_list,11_interactions,11_n_interactions,12_srcvdpower,12_phase,12_arrival_time,12_arrival_angle1,12_arrival_angle2,12_departure_angle1,12_departure_angle2,12_interactions_list,12_interactions,12_n_interactions,13_srcvdpower,13_phase,13_arrival_time,13_arrival_angle1,13_arrival_angle2,13_departure_angle1,13_departure_angle2,13_interactions_list,13_interactions,13_n_interactions,14_srcvdpower,14_phase,14_arrival_time,14_arrival_angle1,14_arrival_angle2,14_departure_angle1,14_departure_angle2,14_interactions_list,14_interactions,14_n_interactions,15_srcvdpower,15_phase,15_arrival_time,15_arrival_angle1,15_arrival_angle2,15_departure_angle1,15_departure_angle2,15_interactions_list,15_interactions,15_n_interactions,16_srcvdpower,16_phase,16_arrival_time,16_arrival_angle1,16_arrival_angle2,16_departure_angle1,16_departure_angle2,16_interactions_list,16_interactions,16_n_interactions,17_srcvdpower,17_phase,17_arrival_time,17_arrival_angle1,17_arrival_angle2,17_departure_angle1,17_departure_angle2,17_interactions_list,17_interactions,17_n_interactions,18_srcvdpower,18_phase,18_arrival_time,18_arrival_angle1,18_arrival_angle2,18_departure_angle1,18_departure_angle2,18_interactions_list,18_interactions,18_n_interactions,19_srcvdpower,19_phase,19_arrival_time,19_arrival_angle1,19_arrival_angle2,19_departure_angle1,19_departure_angle2,19_interactions_list,19_interactions,19_n_interactions,20_srcvdpower,20_phase,20_arrival_time,20_arrival_angle1,20_arrival_angle2,20_departure_angle1,20_departure_angle2,20_interactions_list,20_interactions,20_n_interactions,21_srcvdpower,21_phase,21_arrival_time,21_arrival_angle1,21_arrival_angle2,21_departure_angle1,21_departure_angle2,21_interactions_list,21_interactions,21_n_interactions,22_srcvdpower,22_phase,22_arrival_time,22_arrival_angle1,22_arrival_angle2,22_departure_angle1,22_departure_angle2,22_interactions_list,22_interactions,22_n_interactions,23_srcvdpower,23_phase,23_arrival_time,23_arrival_angle1,23_arrival_angle2,23_departure_angle1,23_departure_angle2,23_interactions_list,23_interactions,23_n_interactions,24_srcvdpower,24_phase,24_arrival_time,24_arrival_angle1,24_arrival_angle2,24_departure_angle1,24_departure_angle2,24_interactions_list,24_interactions,24_n_interactions,25_srcvdpower,25_phase,25_arrival_time,25_arrival_angle1,25_arrival_angle2,25_departure_angle1,25_departure_angle2,25_interactions_list,25_interactions,25_n_interactions
0,4.9596794280972e-13,5.44813231207803e-07,5.855450561413959e-10,2.0,2.06801481935399e-13,-127.334823677083,5.444025264845971e-07,89.995785911438,-11.350290822969999,90.004214088562,168.64970917703002,Tx-Rx,"OrderedDict([('0', array([228.63  , 652.36  ,   5.5274])), ('1', array([ 68.666 , 684.47  ,   5.5154]))])",0.0,[228.63   652.36     5.5274],[ 68.666  684.47     5.5154],1.0174015719851299e-13,-77.58054196103159,5.45648047545183e-07,93.8720394041913,-11.350290822969901,93.8720394041913,168.64970917703002,Tx-R-Rx,"OrderedDict([('0', array([228.63  , 652.36  ,   5.5274])), ('1', array([148.561, 668.432,   0.   ])), ('2', array([ 68.666 , 684.47  ,   5.5154]))])",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.66159101782924e-12,1.6181099676405099e-07,5.38568884396209e-08,25.0,3.5209428444830896e-12,91.1511950645945,1.34469620015971e-07,89.8131838141407,129.936636665875,90.1868161858593,-50.0633633341253,Tx-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 182.53  , -636.09  ,    5.3891]))])",0.0,[ 156.66   -605.19      5.5205],[ 182.53   -636.09      5.3891],3.24864843447284e-13,26.628813547377803,1.91995876493511e-07,89.8691582376308,-117.766853592691,90.1308417623692,-63.5447755007393,Tx-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 177.135  , -646.337  ,    5.41555])), ('2', array([ 182.53  , -636.09  ,    5.3891]))])",1.0,2.32610477563816e-13,157.445467161056,2.26257566607904e-07,89.8889713475102,152.658983751337,90.1110286524899,-153.470438148271,Tx-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 139.417  , -613.798  ,    5.48315])), ('2', array([ 182.53  , -636.09  ,    5.3891]))])",1.0,2.02922240671775e-13,63.8199909530466,2.3408799482873802e-07,89.89268534800242,111.710805725537,90.10731465199758,68.5628724876484,Tx-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 163.396  , -588.035  ,    5.48598])), ('2', array([ 182.53  , -636.09  ,    5.3891]))])",1.0,2.0271814360636898e-13,52.986983331268995,2.26277497628748e-07,90.76853677143271,152.658983751337,90.76853677143271,-153.470438148271,Tx-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 139.417  , -613.798  ,    5.26197])), ('2', array([ 156.764, -622.768,    5.   ])), ('3', array([ 182.53  , -636.09  ,    5.3891]))])",2.0,7.92164566210928e-14,-81.9475468008858,2.4895158903234e-07,89.8990925500898,61.9221715730902,90.1009074499102,60.9756638985947,Tx-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 166.183  , -588.028  ,    5.48593])), ('2', array([ 187.707  , -626.386  ,    5.40847])), ('3', array([ 182.53  , -636.09  ,    5.3891]))])",2.0,6.30859185870411e-14,-38.5827094292386,2.64393584078675e-07,89.904986088769,-140.528192458348,90.095013911231,-140.028017761851,Tx-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 139.375 , -619.68  ,    5.4831])), ('2', array([ 170.184  , -646.257  ,    5.41562])), ('3', array([ 182.53  , -636.09  ,    5.3891]))])",2.0,3.68404353359969e-14,-45.4169090641208,2.3690108487033e-07,98.8391065750173,111.710805725537,98.8391065750172,68.56287248764829,Tx-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 163.396  , -588.035  ,    2.65444])), ('2', array([ 1.69710e+02, -6.03893e+02,  1.77636e-15])), ('3', array([ 182.53  , -636.09  ,    5.3891]))])",2.0,2.40762507403091e-14,87.6503029799492,2.8417678306032e-07,89.9116005652894,22.589065098909195,90.0883994347106,-159.518462776315,Tx-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 139.432  , -611.625  ,    5.49213])), ('2', array([ 192.046, -632.131,    5.405])), ('3', array([ 182.53  , -636.09  ,    5.3891]))])",2.0,2.157765828278e-14,-172.09843101608,2.84192652115269e-07,90.6119112061245,22.589065098909195,90.6119112061245,-159.518462776315,Tx-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 139.432  , -611.625  ,    5.32408])), ('2', array([ 167.705, -622.644,    5.   ])), ('3', array([ 192.046  , -632.131  ,    5.27902])), ('4', array([ 182.53  , -636.09  ,    5.3891]))])",3.0,1.98702401789296e-14,116.698427014062,2.9884763415692503e-07,89.9159402211874,-107.96902351134399,90.0840597788126,73.58379071746909,Tx-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 161.713  , -588.039  ,    5.49427])), ('2', array([ 179.199  , -646.36   ,    5.40494])), ('3', array([ 182.53  , -636.09  ,    5.3891]))])",2.0,1.6316874474946697e-14,-98.9624945041386,2.5159854604414394e-07,98.31898278796079,61.9221715730902,98.3189827879607,60.9756638985947,Tx-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 166.183 , -588.028 ,    2.6506])), ('2', array([ 1.75053e+02, -6.03836e+02, -8.88178e-16])), ('3', array([ 187.707  , -626.386  ,    3.78092])), ('4', array([ 182.53  , -636.09  ,    5.3891]))])",3.0,1.43874245963616e-14,100.327527048634,2.66887433184418e-07,97.83933302383379,-140.528192458348,97.83933302383379,-140.028017761851,Tx-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 139.375  , -619.68   ,    2.41509])), ('2', array([ 1.52657e+02, -6.31137e+02,  8.88178e-16])), ('3', array([ 170.184  , -646.257  ,    3.18701])), ('4', array([ 182.53  , -636.09  ,    5.3891]))])",3.0,1.07078711989913e-14,-164.989997532676,3.9832465135836897e-07,89.9369331975788,164.198092592568,90.0630668024212,-13.752469790093,Tx-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 184.058  , -611.896  ,    5.48945])), ('2', array([ 139.345 , -623.868 ,    5.4385])), ('3', array([ 182.53  , -636.09  ,    5.3891]))])",2.0,9.686608245689171e-15,92.47902066056129,3.0972310476791e-07,89.9188918585103,66.4067272401696,90.0811081414897,-67.8444501456056,Tx-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 173.397  , -646.294  ,    5.45767])), ('2', array([ 185.243  , -619.008  ,    5.41557])), ('3', array([ 187.684  , -624.289  ,    5.40733])), ('4', array([ 182.53  , -636.09  ,    5.3891]))])",3.0,6.128846970280199e-15,-79.97957452461591,3.8874795506991604e-07,89.9353795640283,-154.261787854741,90.0646204359717,-25.055739649535,Tx-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 184.125  , -618.029  ,    5.48631])), ('2', array([ 144.702  , -637.508  ,    5.43671])), ('3', array([ 161.627  , -646.167  ,    5.41527])), ('4', array([ 182.53  , -636.09  ,    5.3891]))])",3.0,4.995500052884171e-15,146.893556899883,3.19079320443125e-07,96.5508753131346,105.730860817951,96.5508753131346,-73.14492157104779,Tx-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 160.625  , -618.276  ,    3.95034])), ('2', array([ 1.68991e+02, -5.88021e+02,  3.45672e-01])), ('3', array([ 1.69807e+02, -5.90919e+02,  1.77636e-15])), ('4', array([ 182.53  , -636.09  ,    5.3891]))])",3.0,4.19136296828978e-15,158.558431855204,4.7244322247852295e-07,89.94682734469531,115.55322863269501,90.05317265530469,-115.254011445494,Tx-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 141.855  , -636.576  ,    5.48829])), ('2', array([ 139.295  , -630.951  ,    5.48256])), ('3', array([ 159.558  , -588.044  ,    5.43852])), ('4', array([ 182.53  , -636.09  ,    5.3891]))])",3.0,2.50982102365228e-15,116.033061960975,3.4872619193589695e-07,89.9279633586085,39.7939797797364,90.0720366413915,-139.507375886998,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 139.373  , -619.951  ,    5.49192])), ('2', array([ 169.301  , -646.247  ,    5.44183])), ('3', array([ 191.392  , -627.716  ,    5.40558])), ('4', array([ 192.002 , -628.2   ,    5.4046])), ('5', array([ 182.53  , -636.09  ,    5.3891]))])",4.0,2.4835275294298602e-15,-141.173259095363,6.14842027156358e-07,89.95914225437842,-70.1386262546321,90.04085774562158,70.33632689435541,Tx-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 162.79   , -588.036  ,    5.50751])), ('2', array([ 199.816  , -690.113  ,    5.43008])), ('3', array([ 200.966 , -687.125 ,    5.4278])), ('4', array([ 182.53  , -636.09  ,    5.3891]))])",3.0,1.8513587734756e-15,-23.9478704995051,4.7384336352395106e-07,94.4060019632646,115.55322863269501,94.4060019632646,-115.254011445494,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 141.855  , -636.576  ,    2.84663])), ('2', array([ 139.295  , -630.951  ,    2.37045])), ('3', array([ 152.433, -603.132,    0.   ])), ('4', array([ 159.558  , -588.044  ,    1.28571])), ('5', array([ 182.53  , -636.09  ,    5.3891]))])",4.0,1.7263681925728e-15,-77.7612731098553,7.27776482810904e-07,89.9654824535735,-115.869191356204,90.0345175464265,114.60297409038,Tx-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 124.088  , -534.056  ,    5.47337])), ('2', array([ 125.135  , -531.786  ,    5.47186])), ('3', array([ 177.559  , -646.342  ,    5.39596])), ('4', array([ 182.53  , -636.09  ,    5.3891]))])",3.0,1.5591214839038199e-15,120.38253472029899,4.88347537555182e-07,89.94855905178801,61.91613767915361,90.05144094821209,-119.00483102132601,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 139.269 , -636.558 ,    5.4883])), ('2', array([ 139.256  , -636.533  ,    5.48827])), ('3', array([ 166.176  , -588.028  ,    5.43847])), ('4', array([ 187.707  , -626.389  ,    5.39897])), ('5', array([ 182.53  , -636.09  ,    5.3891]))])",4.0,1.5591050685542701e-15,120.40457957607201,4.88347537117624e-07,89.94855905174191,61.9286573168555,90.05144094825809,-119.043389331656,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 139.256  , -636.532  ,    5.48831])), ('2', array([ 139.269  , -636.558  ,    5.48829])), ('3', array([ 166.19   , -588.028  ,    5.43846])), ('4', array([ 187.706  , -626.384  ,    5.39898])), ('5', array([ 182.53  , -636.09  ,    5.3891]))])",4.0,1.27178875408253e-15,-6.62572824596681,4.598679119008221e-07,89.9453733122714,14.8464425894365,90.0546266877286,-11.500931493807002,Tx-R-R-R-Rx,"OrderedDict([('0', array([ 156.66  , -605.19  ,    5.5205])), ('1', array([ 184.046  , -610.762  ,    5.49385])), ('2', array([ 139.367  , -620.863  ,    5.45018])), ('3', array([ 192.062 , -633.563 ,    5.3985])), ('4', array([ 182.53  , -636.09  ,    5.3891]))])",3.0
2,3.0606697448793704e-17,1.06561262345826e-06,0.0,1.0,3.0606697448793704e-17,-101.59460736384001,1.06561262345826e-06,89.9866161204716,31.487727710754598,90.0133838795284,149.232700710382,Tx-R-R-R-R-R-Rx,"OrderedDict([('0', array([ 575.57  , -711.25  ,    5.2152])), ('1', array([ 504.721  , -669.07   ,    5.19594])), ('2', array([ 624.687 , -599.933 ,    5.1636])), ('3', array([ 585.484  , -577.299  ,    5.15302])), ('4', array([ 578.512  , -581.29   ,    5.15114])), ('5', array([ 599.31   , -593.282  ,    5.14554])), ('6', array([ 581.29  , -604.32  ,    5.1406]))])",5.0,[ 575.57   -711.25      5.2152],[ 581.29   -604.32      5.1406],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2.00522721113127e-15,7.700737417158301e-07,1.70451782587172e-08,3.0,1.17846329508983e-15,-19.078539758686198,7.58921802162819e-07,92.6305880393188,44.6230361356626,92.6305880393188,-44.8977207598804,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([221.3  , 127.58 ,   5.286])), ('1', array([238.542  , 110.4    ,   4.16771])), ('2', array([294.873   , 168.065   ,   0.463956])), ('3', array([2.87557e+02, 1.75026e+02, 8.88178e-16])), ('4', array([236.375  , 223.719  ,   3.24572])), ('5', array([206.83  , 194.56  ,   5.1529]))])",4.0,[221.3   127.58    5.286],[206.83   194.56     5.1529],2.61334027340208e-16,-11.667135358113699,7.949537748038979e-07,92.5112761149435,-46.4311406342334,92.5112761149435,-47.511280209854,Tx-R-R-R-R-R-Rx,"OrderedDict([('0', array([221.3  , 127.58 ,   5.286])), ('1', array([237.046 , 110.39  ,   4.2636])), ('2', array([294.744   , 175.113   ,   0.460792])), ('3', array([287.47 , 182.694,   0.   ])), ('4', array([248.007  , 223.825  ,   2.49995])), ('5', array([213.985  , 187.038  ,   4.69758])), ('6', array([206.83  , 194.56  ,   5.1529]))])",5.0,2.43831841630642e-16,-136.37134986478,7.973062481047179e-07,92.5038618005294,-50.7423603543781,92.5038618005294,-41.5831318686898,Tx-R-R-R-R-R-Rx,"OrderedDict([('0', array([221.3  , 127.58 ,   5.286])), ('1', array([240.646  , 110.414  ,   4.15502])), ('2', array([294.862   , 159.843   ,   0.946826])), ('3', array([2.81088e+02, 1.76550e+02, 8.88178e-16])), ('4', array([242.158  , 223.772  ,   2.67617])), ('5', array([212.983 , 187.031 ,   4.7277])), ('6', array([206.83  , 194.56  ,   5.1529]))])",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7.247516032672919e-12,8.836392482217891e-08,3.88269516787253e-08,4.0,8.51237038191959e-12,-152.145856389907,8.66744473384204e-08,88.92310140938879,-77.1409746986855,91.07689859061121,102.859025301315,Tx-Rx,"OrderedDict([('0', array([237.56  , 568.78  ,   5.5352])), ('1', array([231.78 , 594.1  ,   5.047]))])",0.0,[237.56   568.78     5.5352],[231.78  594.1     5.047],7.36217998789303e-14,1.1190065745378899,9.357666243817369e-08,112.168770203847,-77.1409746986855,112.168770203847,102.859025301315,Tx-R-Rx,"OrderedDict([('0', array([237.56  , 568.78  ,   5.5352])), ('1', array([2.34537e+02, 5.82024e+02, 1.77636e-15])), ('2', array([231.78 , 594.1  ,   5.047]))])",1.0,8.93249574175863e-15,-160.674043609764,1.0125638761376698e-06,89.9078239535412,-92.3939551047901,90.0921760464588,-95.2056925901402,Tx-R-Rx,"OrderedDict([('0', array([237.56  , 568.78  ,   5.5352])), ('1', array([224.922  , 430.069  ,   5.31112])), ('2', array([231.78 , 594.1  ,   5.047]))])",1.0,6.20911247047265e-15,27.6298083658429,1.01317803726225e-06,91.99719603172,-92.3939551047901,91.99719603172,-95.2056925901402,Tx-R-R-Rx,"OrderedDict([('0', array([237.56  , 568.78  ,   5.5352])), ('1', array([224.922   , 430.069   ,   0.678058])), ('2', array([2.25735e+02, 4.49496e+02, 1.77636e-15])), ('3', array([231.78 , 594.1  ,   5.047]))])",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.73863065663093e-12,2.86808693298988e-07,2.36778580601381e-08,4.0,7.72095772903208e-13,41.3653711616644,2.85156322115651e-07,89.8280990757645,139.03248649224,90.1719009242355,-40.967513507759705,Tx-Rx,"OrderedDict([('0', array([  79.871 , -724.99  ,    5.4603])), ('1', array([ 144.4   , -781.02  ,    5.2039]))])",0.0,[  79.871  -724.99      5.4603],[ 144.4    -781.02      5.2039],2.03159065873624e-13,69.9090176502569,2.87366627903014e-07,97.11296410672199,139.03248649224,97.11296410672199,-40.9675135077598,Tx-R-Rx,"OrderedDict([('0', array([  79.871 , -724.99  ,    5.4603])), ('1', array([ 1.12911e+02, -7.53679e+02,  8.88178e-16])), ('2', array([ 144.4   , -781.02  ,    5.2039]))])",1.0,1.3459512111392e-15,117.95238462078699,8.15772599302678e-07,89.93991147678749,153.37654770306102,90.06008852321251,28.4755820477047,Tx-R-R-R-Rx,"OrderedDict([('0', array([  79.871 , -724.99  ,    5.4603])), ('1', array([ 102.158  , -712.901  ,    5.43371])), ('2', array([  73.8226 , -697.462  ,    5.39987])), ('3', array([  25.5429 , -721.44   ,    5.34333])), ('4', array([ 144.4   , -781.02  ,    5.2039]))])",3.0,1.19779225694228e-15,-19.583999532331603,6.62900390672672e-07,93.0770271764524,147.149721001823,93.0770271764524,36.354156270984895,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([  79.871 , -724.99  ,    5.4603])), ('1', array([ 102.162  , -708.583  ,    3.97243])), ('2', array([  86.8798 , -697.29   ,    2.95095])), ('3', array([ 5.24047e+01, -7.21619e+02,  6.82716e-01])), ('4', array([ 6.30741e+01, -7.28508e+02,  8.88178e-16])), ('5', array([ 144.4   , -781.02  ,    5.2039]))])",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.9250736006620398e-13,4.3203211200115204e-07,1.1140920668563199e-07,6.0,3.631268267792371e-13,136.300390033575,4.1334015277003897e-07,89.95499634017929,122.907527170466,90.04500365982071,-57.092472829534394,Tx-Rx,"OrderedDict([('0', array([-646.47  ,  468.74  ,    5.5154])), ('1', array([-579.17  ,  364.74  ,    5.4181]))])",0.0,[-646.47    468.74      5.5154],[-579.17    364.74      5.4181],1.4313752469790802e-13,-17.560273026260003,4.14946883062259e-07,95.0439450563126,122.907527170466,95.0439450563126,-57.092472829534394,Tx-R-Rx,"OrderedDict([('0', array([-646.47  ,  468.74  ,    5.5154])), ('1', array([-6.12521e+02,  4.16277e+02, -8.88178e-16])), ('2', array([-579.17  ,  364.74  ,    5.4181]))])",1.0,7.88549309195488e-15,77.9098021633464,1.0918091427408502e-06,89.9829623903495,102.968962094564,90.01703760965059,80.30130933594751,Tx-R-Rx,"OrderedDict([('0', array([-646.47  ,  468.74  ,    5.5154])), ('1', array([-628.004  ,  576.786  ,    5.48281])), ('2', array([-579.17  ,  364.74  ,    5.4181]))])",1.0,5.5662737293815604e-15,151.497579641271,1.09241843541915e-06,91.91378652175631,102.968962094564,91.91378652175631,80.30130933594751,Tx-R-R-Rx,"OrderedDict([('0', array([-646.47  ,  468.74  ,    5.5154])), ('1', array([-628.004  ,  576.786  ,    1.85275])), ('2', array([-6.15560e+02,  5.22753e+02, -8.88178e-16])), ('3', array([-579.17  ,  364.74  ,    5.4181]))])",2.0,1.6406274187603602e-16,59.53084252655889,1.7987487786469101e-06,91.1621468799061,-98.57456026568279,91.1621468799061,-83.774331047374,Tx-R-R-R-R-Rx,"OrderedDict([('0', array([-646.47  ,  468.74  ,    5.5154])), ('1', array([-616.986,  198.462,    0.   ])), ('2', array([-612.911   ,  161.104   ,    0.762355])), ('3', array([-624.609  ,  162.217  ,    1.00075])), ('4', array([-609.327  ,  164.737  ,    1.31497])), ('5', array([-579.17  ,  364.74  ,    5.4181]))])",4.0,1.4231483783675302e-16,-76.8161593800212,1.34763359081655e-06,89.9861966798546,86.7726809000194,90.0138033201454,61.589277889205704,Tx-R-R-R-Rx,"OrderedDict([('0', array([-646.47  ,  468.74  ,    5.5154])), ('1', array([-595.55   ,  562.872  ,    5.48962])), ('2', array([-580.543  ,  503.74   ,    5.47492])), ('3', array([-568.651  ,  551.285  ,    5.46311])), ('4', array([-579.17  ,  364.74  ,    5.4181]))])",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
